Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
TOYOTA,PREMIO 240,2002,1790,Automatic,Petrol,253000,Colombo,2/3/2025,No Leasing,USED,Available,Available,Available,Available,63.75
TOYOTA,PREMIO 240,2002,1780,Automatic,Petrol,253000,Kuliyapitiya,2/2/2025,No Leasing,USED,Available,Available,Available,Available,62.75
TOYOTA,PREMIO 240,2002,1500,Automatic,Petrol,253000,Colombo,1/28/2025,No Leasing,USED,Available,Available,Available,Available,65.75
TOYOTA,PREMIO 240,2006,1500,Automatic,Petrol,209000,Panadura,1/28/2025,No Leasing,USED,Not_Available,Available,Available,Available,70.0625
TOYOTA,PREMIO 240,2002,1780,Automatic,Petrol,253000,Kuliyapitiya,12/13/2024,No Leasing,USED,Available,Available,Available,Available,63
TOYOTA,PREMIO 240 G,2003,1500,Automatic,Petrol,242000,Kelaniya,2/1/2025,No Leasing,USED,Available,Available,Available,Available,71
TOYOTA,PREMIO 260,2007,1500,Automatic,Petrol,198000,Wennappuwa,2/2/2025,No Leasing,USED,Available,Available,Available,Available,90
TOYOTA,PREMIO 260,2010,1500,Automatic,Petrol,165000,Kalutara,1/31/2025,No Leasing,USED,Available,Available,Available,Available,99.5
TOYOTA,PREMIO 260,2011,1500,Automatic,Petrol,154000,Colombo,1/15/2025,No Leasing,USED,Available,Available,Available,Available,112
TOYOTA,PREMIO 260,2010,1500,Automatic,Petrol,165000,Matara,1/9/2025,No Leasing,USED,Available,Available,Available,Available,102.8333333
TOYOTA,PREMIO 260,2010,1500,Automatic,Petrol,165000,Kurunegala,1/22/2025,No Leasing,USED,Available,Available,Available,Available,99.5
TOYOTA,PREMIO 260,2016,1490,Automatic,Petrol,99000,Homagama,1/4/2025,No Leasing,USED,Available,Available,Available,Available,133.25
TOYOTA,PREMIO 260,2007,1500,Automatic,Petrol,198000,Colombo,1/2/2025,No Leasing,USED,Available,Available,Available,Available,90
TOYOTA,PREMIO 260,2008,1500,Automatic,Petrol,187000,Colombo,12/26/2024,No Leasing,USED,Available,Available,Available,Available,92
TOYOTA,PREMIO 260,2013,1500,Automatic,Petrol,132000,Kadawatha,12/24/2024,No Leasing,USED,Available,Available,Available,Available,126.5
TOYOTA,PREMIO 260,2010,1500,Automatic,Petrol,165000,Negombo,12/17/2024,No Leasing,USED,Available,Available,Available,Available,102.8333333
TOYOTA,PREMIO 260,2010,1500,Automatic,Petrol,165000,Kadawatha,12/8/2024,No Leasing,USED,Available,Available,Available,Available,109.5
TOYOTA,PREMIO 260 G SUPERIOR,2008,1490,Automatic,Petrol,187000,Colombo,2/2/2025,No Leasing,USED,Available,Available,Available,Available,102
TOYOTA,PREMIO 260 G SUPERIOR,2011,1500,Automatic,Petrol,154000,Nittambuwa,1/28/2025,No Leasing,USED,Available,Available,Available,Available,106.5
TOYOTA,PREMIO CORONA,1996,2000,Manual,Diesel,319000,Kandy,2/4/2025,No Leasing,USED,Available,Available,Available,Available,34.5
TOYOTA,PREMIO CORONA,1996,1600,Automatic,Petrol,319000,Negombo,12/7/2024,No Leasing,USED,Available,Available,Available,Available,34.5
TOYOTA,PREMIO CT210,1999,1950,Automatic,Diesel,286000,Gampaha,1/29/2025,No Leasing,USED,Available,Available,Available,Available,33.95
TOYOTA,PREMIO G,2014,1500,Automatic,Petrol,121000,Gampaha,1/26/2025,No Leasing,USED,Available,Available,Available,Available,139.5
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Negombo,2/5/2025,No Leasing,USED,Available,Available,Available,Available,121.5
TOYOTA,PREMIO G SUPERIOR,2014,1500,Automatic,Petrol,121000,Moneragala,2/5/2025,Ongoing Lease,USED,Available,Available,Available,Available,139
TOYOTA,PREMIO G SUPERIOR,2018,1500,Automatic,Petrol,77000,Malabe,2/5/2025,No Leasing,USED,Available,Available,Available,Available,186.5
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Kelaniya,2/5/2025,No Leasing,USED,Available,Available,Available,Available,125.8529412
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Matara,2/5/2025,No Leasing,USED,Available,Available,Available,Available,120
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Kadawatha,2/5/2025,No Leasing,USED,Available,Available,Available,Available,118.75
TOYOTA,PREMIO G SUPERIOR,2017,1500,Automatic,Petrol,88000,Colombo,2/5/2025,No Leasing,USED,Available,Available,Available,Available,166.7142857
TOYOTA,PREMIO G SUPERIOR,2016,1650,Automatic,Petrol,99000,Gampaha,2/5/2025,No Leasing,USED,Available,Available,Available,Available,168.5
TOYOTA,PREMIO G SUPERIOR,2012,1500,Automatic,Petrol,143000,Kottawa,2/5/2025,No Leasing,USED,Available,Available,Available,Available,108.5
TOYOTA,PREMIO G SUPERIOR,2018,1500,Automatic,Petrol,77000,Matara,2/4/2025,No Leasing,USED,Available,Available,Available,Available,178.5
TOYOTA,PREMIO G SUPERIOR,2011,1490,Automatic,Petrol,154000,Wattala,2/4/2025,No Leasing,USED,Available,Available,Available,Available,101.5
TOYOTA,PREMIO G SUPERIOR,2020,1500,Automatic,Petrol,55000,Matara,2/4/2025,No Leasing,USED,Available,Available,Available,Available,189.5
TOYOTA,PREMIO G SUPERIOR,2017,1500,Automatic,Petrol,88000,Kurunegala,2/4/2025,No Leasing,USED,Available,Available,Available,Available,165
TOYOTA,PREMIO G SUPERIOR,2011,1500,Automatic,Petrol,154000,Kuliyapitiya,2/4/2025,No Leasing,USED,Available,Available,Available,Available,108
TOYOTA,PREMIO G SUPERIOR,2017,1500,Automatic,Petrol,88000,Gampaha,2/4/2025,No Leasing,USED,Available,Available,Available,Available,166.7142857
TOYOTA,PREMIO G SUPERIOR,2014,1500,Automatic,Petrol,121000,Kurunegala,2/4/2025,No Leasing,USED,Available,Available,Available,Available,128.5
TOYOTA,PREMIO G SUPERIOR,2016,1500,Automatic,Petrol,99000,Matara,2/4/2025,No Leasing,USED,Available,Available,Available,Available,168.5
TOYOTA,PREMIO G SUPERIOR,2015,1500,Automatic,Petrol,110000,Matara,2/4/2025,No Leasing,USED,Available,Available,Available,Available,149.5
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Wattala,2/4/2025,No Leasing,USED,Available,Available,Available,Available,135
TOYOTA,PREMIO G SUPERIOR,2014,1500,Automatic,Petrol,121000,Wattala,2/4/2025,No Leasing,USED,Available,Available,Available,Available,129.5
TOYOTA,PREMIO G SUPERIOR,2014,1500,Automatic,Petrol,121000,Nugegoda,2/4/2025,No Leasing,USED,Available,Available,Available,Available,134.4875
TOYOTA,PREMIO G SUPERIOR,2016,1500,Automatic,Petrol,99000,Beruwala,2/4/2025,No Leasing,USED,Available,Available,Available,Available,168.5
TOYOTA,PREMIO G SUPERIOR,2017,1500,Automatic,Petrol,88000,Chilaw,2/4/2025,No Leasing,USED,Available,Available,Available,Available,162
TOYOTA,PREMIO G SUPERIOR,2012,1500,Automatic,Petrol,143000,Mawanella,2/4/2025,No Leasing,USED,Available,Available,Available,Available,114.75
TOYOTA,PREMIO G SUPERIOR,2010,1500,Automatic,Petrol,165000,Gampaha,2/4/2025,No Leasing,USED,Available,Available,Available,Available,102.5
TOYOTA,PREMIO G SUPERIOR,2014,1490,Automatic,Petrol,121000,Kadawatha,2/4/2025,No Leasing,USED,Available,Available,Available,Available,134.4875
TOYOTA,PREMIO G SUPERIOR,2007,1500,Automatic,Petrol,198000,Kandy,2/4/2025,No Leasing,USED,Available,Available,Available,Available,95.9
TOYOTA,PREMIO G SUPERIOR,2015,1500,Automatic,Petrol,110000,Kurunegala,2/3/2025,No Leasing,USED,Available,Available,Available,Available,147.25
TOYOTA,PREMIO G SUPERIOR,2018,1500,Automatic,Petrol,77000,Colombo,2/3/2025,No Leasing,USED,Available,Available,Available,Available,186.5
TOYOTA,PREMIO G SUPERIOR,2007,1500,Automatic,Petrol,198000,Homagama,2/3/2025,No Leasing,USED,Available,Available,Available,Available,92.5
TOYOTA,PREMIO G SUPERIOR,2010,1500,Automatic,Petrol,165000,Gampaha,2/3/2025,No Leasing,USED,Available,Available,Available,Available,102.5
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Kandy,2/3/2025,No Leasing,USED,Available,Available,Available,Available,126.5
TOYOTA,PREMIO G SUPERIOR,2014,1500,Automatic,Petrol,121000,Boralesgamuwa,2/3/2025,No Leasing,USED,Available,Available,Available,Available,134.4875
TOYOTA,PREMIO G SUPERIOR,2014,1500,Automatic,Petrol,121000,Galle,2/2/2025,No Leasing,USED,Available,Available,Available,Available,132.5
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Minuwangoda,2/2/2025,No Leasing,USED,Available,Available,Available,Available,124
TOYOTA,PREMIO G SUPERIOR,2009,1500,Automatic,Petrol,176000,Boralesgamuwa,2/2/2025,No Leasing,USED,Available,Available,Available,Available,108.75
TOYOTA,PREMIO G SUPERIOR,2020,1500,Automatic,Petrol,55000,Anuradapura,2/2/2025,No Leasing,USED,Available,Available,Available,Available,189.5
TOYOTA,PREMIO G SUPERIOR,2017,1500,Automatic,Petrol,88000,Wennappuwa,2/2/2025,No Leasing,USED,Available,Available,Available,Available,166.7142857
TOYOTA,PREMIO G SUPERIOR,2016,1760,Automatic,Petrol,99000,Gampaha,2/2/2025,No Leasing,USED,Available,Available,Available,Available,168.5
TOYOTA,PREMIO G SUPERIOR,2010,1500,Automatic,Petrol,165000,Kelaniya,2/1/2025,No Leasing,USED,Available,Available,Available,Available,102.5
TOYOTA,PREMIO G SUPERIOR,2014,1490,Automatic,Petrol,121000,Bandaragama,1/31/2025,No Leasing,USED,Available,Available,Available,Available,139.9
TOYOTA,PREMIO G SUPERIOR,2016,1500,Automatic,Petrol,99000,Negombo,1/31/2025,No Leasing,USED,Available,Available,Available,Available,168.5
TOYOTA,PREMIO G SUPERIOR,2007,1800,Automatic,Petrol,198000,Kalutara,1/31/2025,Ongoing Lease,USED,Available,Available,Available,Available,95.33125
TOYOTA,PREMIO G SUPERIOR,2016,1980,Automatic,Petrol,99000,Gampaha,1/31/2025,No Leasing,USED,Available,Available,Available,Available,168.5
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Colombo,1/30/2025,No Leasing,USED,Available,Available,Available,Available,124
TOYOTA,PREMIO G SUPERIOR,2015,1500,Automatic,Petrol,110000,Kandy,1/30/2025,No Leasing,USED,Available,Available,Available,Available,137
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Matara,1/29/2025,No Leasing,USED,Available,Available,Available,Available,126.5
TOYOTA,PREMIO G SUPERIOR,2014,1500,Automatic,Petrol,121000,Battaramulla,1/18/2025,No Leasing,USED,Available,Available,Available,Available,139.5
TOYOTA,PREMIO G SUPERIOR,2007,1500,Automatic,Petrol,198000,Embilipitiya,1/18/2025,No Leasing,USED,Available,Available,Available,Available,95.5
TOYOTA,PREMIO G SUPERIOR,2012,1500,Automatic,Petrol,143000,Galle,1/18/2025,No Leasing,USED,Available,Available,Available,Available,115.8
TOYOTA,PREMIO G SUPERIOR,2013,1496,Automatic,Petrol,132000,Kottawa,1/17/2025,No Leasing,USED,Available,Available,Available,Available,128.75
TOYOTA,PREMIO G SUPERIOR,2010,1500,Automatic,Petrol,165000,Kadawatha,1/14/2025,No Leasing,USED,Available,Available,Available,Available,109.5
TOYOTA,PREMIO G SUPERIOR,2012,1500,Automatic,Petrol,143000,Colombo,1/12/2025,No Leasing,USED,Available,Available,Available,Available,115.8
TOYOTA,PREMIO G SUPERIOR,2013,1490,Automatic,Petrol,132000,Avissawella,1/11/2025,No Leasing,USED,Available,Available,Available,Available,125.8529412
TOYOTA,PREMIO G SUPERIOR,2015,1500,Automatic,Petrol,110000,Kurunegala,1/9/2025,No Leasing,USED,Available,Available,Available,Available,148.5
TOYOTA,PREMIO G SUPERIOR,2010,1500,Automatic,Petrol,165000,Kalutara,1/9/2025,No Leasing,USED,Available,Available,Available,Available,102
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Kandy,1/7/2025,No Leasing,USED,Available,Available,Available,Available,130
TOYOTA,PREMIO G SUPERIOR,2017,1500,Automatic,Petrol,88000,Galle,1/7/2025,No Leasing,USED,Available,Available,Available,Available,166.7142857
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Gampola,1/6/2025,No Leasing,USED,Available,Available,Available,Available,125.8529412
TOYOTA,PREMIO G SUPERIOR,2018,1500,Automatic,Petrol,77000,Nittambuwa,1/6/2025,No Leasing,USED,Available,Available,Available,Available,190
TOYOTA,PREMIO G SUPERIOR,2017,1500,Automatic,Petrol,88000,Kurunegala,1/28/2025,No Leasing,USED,Available,Available,Available,Available,168.5
TOYOTA,PREMIO G SUPERIOR,2014,1500,Automatic,Petrol,121000,Anuradapura,1/28/2025,No Leasing,USED,Available,Available,Available,Available,134.4875
TOYOTA,PREMIO G SUPERIOR,2017,1514,Automatic,Petrol,88000,Hanwella,1/28/2025,No Leasing,USED,Available,Available,Available,Available,169
TOYOTA,PREMIO G SUPERIOR,2007,1500,Automatic,Petrol,198000,Kandy,1/26/2025,No Leasing,USED,Available,Available,Available,Available,93.75
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Gampaha,1/26/2025,No Leasing,USED,Available,Available,Available,Available,125.8529412
TOYOTA,PREMIO G SUPERIOR,2017,1500,Automatic,Petrol,88000,Negombo,1/25/2025,No Leasing,USED,Available,Available,Available,Available,166.7142857
TOYOTA,PREMIO G SUPERIOR,2015,1500,Automatic,Petrol,110000,Negombo,1/25/2025,No Leasing,USED,Available,Available,Available,Available,145.9375
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Kuliyapitiya,1/24/2025,Ongoing Lease,USED,Available,Available,Available,Available,133.5
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Kadawatha,1/24/2025,No Leasing,USED,Available,Available,Available,Available,125.8529412
TOYOTA,PREMIO G SUPERIOR,2011,1500,Automatic,Petrol,154000,Kalmunai,1/23/2025,No Leasing,USED,Available,Available,Available,Available,108
TOYOTA,PREMIO G SUPERIOR,2015,1500,Automatic,Petrol,110000,Nugegoda,1/23/2025,No Leasing,USED,Available,Available,Available,Available,139.75
TOYOTA,PREMIO G SUPERIOR,2007,1514,Automatic,Petrol,198000,Kilinochchi,1/23/2025,No Leasing,USED,Available,Available,Available,Available,97.5
TOYOTA,PREMIO G SUPERIOR,2010,1500,Automatic,Petrol,165000,Kuliyapitiya,1/23/2025,No Leasing,USED,Available,Available,Available,Available,105
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Negombo,1/22/2025,No Leasing,USED,Available,Available,Available,Available,118.5
TOYOTA,PREMIO G SUPERIOR,2015,1490,Automatic,Petrol,110000,Colombo,1/22/2025,No Leasing,USED,Available,Available,Available,Available,159.5
TOYOTA,PREMIO G SUPERIOR,2014,1500,Automatic,Petrol,121000,Moneragala,1/22/2025,No Leasing,USED,Available,Available,Available,Available,134.4875
TOYOTA,PREMIO G SUPERIOR,2015,1500,Automatic,Petrol,110000,Kandy,1/22/2025,No Leasing,USED,Available,Available,Available,Available,137
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Kaduwela,1/19/2025,No Leasing,USED,Available,Available,Available,Available,123.5
TOYOTA,PREMIO G SUPERIOR,2010,1500,Automatic,Petrol,165000,Kandy,1/19/2025,No Leasing,USED,Available,Available,Available,Available,104.5625
TOYOTA,PREMIO G SUPERIOR,2010,1500,Automatic,Petrol,165000,Ja-Ela,1/19/2025,No Leasing,USED,Available,Available,Available,Available,107.5
TOYOTA,PREMIO G SUPERIOR,2010,1500,Automatic,Petrol,165000,Matara,1/19/2025,No Leasing,USED,Available,Available,Available,Available,104.5625
TOYOTA,PREMIO G SUPERIOR,2012,1490,Automatic,Petrol,143000,Kurunegala,1/19/2025,No Leasing,USED,Available,Available,Available,Available,117
TOYOTA,PREMIO G SUPERIOR,2018,1500,Automatic,Petrol,77000,Kandy,1/19/2025,No Leasing,USED,Available,Available,Available,Available,185
TOYOTA,PREMIO G SUPERIOR,2012,1500,Automatic,Petrol,143000,Kandy,1/4/2025,No Leasing,USED,Available,Available,Available,Available,123.75
TOYOTA,PREMIO G SUPERIOR,2017,1500,Automatic,Petrol,88000,Kuliyapitiya,1/3/2025,No Leasing,USED,Available,Available,Available,Available,165
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Ampara,1/1/2025,No Leasing,USED,Available,Available,Available,Available,125.8529412
TOYOTA,PREMIO G SUPERIOR,2011,1490,Automatic,Petrol,154000,Hambantota,12/31/2024,No Leasing,USED,Available,Available,Available,Available,114.5
TOYOTA,PREMIO G SUPERIOR,2016,1500,Automatic,Petrol,99000,Kurunegala,12/28/2024,No Leasing,USED,Available,Available,Available,Available,168.5
TOYOTA,PREMIO G SUPERIOR,2012,1499,Automatic,Petrol,143000,Kurunegala,12/26/2024,No Leasing,USED,Available,Available,Available,Available,115
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Homagama,12/24/2024,No Leasing,USED,Available,Available,Available,Not_Available,126
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Kesbewa,12/23/2024,No Leasing,USED,Available,Available,Available,Available,125
TOYOTA,PREMIO G SUPERIOR,2007,1500,Automatic,Petrol,198000,Kurunegala,12/23/2024,No Leasing,USED,Available,Available,Available,Available,95
TOYOTA,PREMIO G SUPERIOR,2007,1790,Automatic,Petrol,198000,Kandy,12/23/2024,No Leasing,USED,Available,Available,Available,Available,97.5
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Puttalam,12/23/2024,No Leasing,USED,Available,Available,Available,Available,125.8529412
TOYOTA,PREMIO G SUPERIOR,2017,1500,Automatic,Petrol,88000,Gampaha,12/22/2024,Ongoing Lease,USED,Available,Available,Available,Available,167.5
TOYOTA,PREMIO G SUPERIOR,2017,1500,Automatic,Petrol,88000,Nawala,12/21/2024,No Leasing,USED,Available,Available,Available,Available,170
TOYOTA,PREMIO G SUPERIOR,2016,1500,Automatic,Petrol,99000,Colombo,12/21/2024,No Leasing,USED,Available,Available,Available,Available,168.5
TOYOTA,PREMIO G SUPERIOR,2017,1514,Automatic,Petrol,88000,Colombo,12/20/2024,No Leasing,USED,Available,Available,Available,Not_Available,166.7142857
TOYOTA,PREMIO G SUPERIOR,2017,1500,Automatic,Petrol,88000,Panadura,12/19/2024,No Leasing,USED,Available,Available,Available,Available,166.7142857
TOYOTA,PREMIO G SUPERIOR,2016,1514,Automatic,Petrol,99000,Kuliyapitiya,12/16/2024,No Leasing,USED,Available,Available,Available,Available,168.5
TOYOTA,PREMIO G SUPERIOR,2014,1500,Automatic,Petrol,121000,Minuwangoda,12/15/2024,No Leasing,USED,Available,Available,Available,Available,132
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Kelaniya,12/15/2024,No Leasing,USED,Available,Available,Available,Available,129.5
TOYOTA,PREMIO G SUPERIOR,2019,1500,Automatic,Petrol,66000,Malabe,12/15/2024,No Leasing,USED,Available,Available,Available,Available,198.5
TOYOTA,PREMIO G SUPERIOR,2013,1500,Automatic,Petrol,132000,Matara,12/14/2024,No Leasing,USED,Available,Available,Available,Available,128.5
TOYOTA,PREMIO G SUPERIOR,2007,1500,Automatic,Petrol,198000,Kurunegala,12/14/2024,No Leasing,USED,Available,Available,Available,Available,95
TOYOTA,PREMIO G SUPERIOR,2014,1500,Automatic,Petrol,121000,Nugegoda,12/14/2024,No Leasing,USED,Available,Available,Available,Available,135
TOYOTA,PREMIO G SUPERIOR,2019,1700,Automatic,Petrol,66000,Mannar,12/11/2024,No Leasing,USED,Available,Available,Available,Available,175
TOYOTA,PREMIO G SUPERIOR,2016,1514,Automatic,Petrol,99000,Kurunegala,12/11/2024,No Leasing,USED,Available,Available,Available,Available,168.5
TOYOTA,PREMIO G SUPERIOR,2020,1500,Automatic,Petrol,55000,Gampaha,12/6/2024,No Leasing,USED,Available,Available,Available,Available,189.5
TOYOTA,PREMIO G SUPERIOR,2010,1500,Automatic,Petrol,165000,Negombo,12/5/2024,No Leasing,USED,Available,Available,Available,Available,105
TOYOTA,PREMIO G SUPERIOR,2015,1500,Automatic,Petrol,110000,Gampaha,12/5/2024,No Leasing,USED,Available,Available,Available,Available,149
TOYOTA,PREMIO G SUPERIOR,2018,1500,Automatic,Petrol,77000,Gampola,12/4/2024,No Leasing,USED,Available,Available,Available,Available,192.5
TOYOTA,PREMIO NZT260 G SUPERIOR,2018,1490,Automatic,Petrol,77000,Katunayake,2/5/2025,No Leasing,NEW,Available,Available,Available,Available,178.5
TOYOTA,PRIUS,2016,1790,Automatic,Petrol,99000,Colombo,2/5/2025,No Leasing,USED,Available,Available,Available,Available,136.7678571
TOYOTA,PRIUS,2015,1800,Automatic,Hybrid,110000,Anuradapura,2/4/2025,Ongoing Lease,USED,Available,Available,Available,Available,109.75
TOYOTA,PRIUS,2010,1790,Automatic,Petrol,165000,Kalutara,2/4/2025,No Leasing,USED,Available,Available,Available,Available,84.5
TOYOTA,PRIUS,2013,1800,Automatic,Petrol,132000,Nittambuwa,2/4/2025,No Leasing,USED,Available,Available,Available,Available,112
